,database1,database2,tablename,source,seg_id,vers_rotor,datacountdbl,datacountstr,da,dm,di,z,lp,spiri,hr,hl,gamma,plen,was,alpha_a,tanue,delta_u,wks,wbk,memotext,k2_refpos,functyp,profile,profile_correction,profile_last_correction,profile_actual,settings,settings_correction,settings_last_correction,settings_lead_actual,settings_cone_actual,count,cycleno,cycleselect,progno,vc,vcr,vf,vfr,vr,vrad,srad,saxl,saxr,ssum,vca,vfa,vfar,nsz,sa,na,deltagamma1,fpmr,fpma,wait,ndpc,fdwl,qd,fdsl,bal,hm,sradl,sradr,sradvt,sradvtactive,noiseampl,noiselimitlow,processname,cyclefinished,nso,v2rad,fsr,vfrr,vval1,vval2,vers_process,datacountcycle,datacountstrcycle,grindingwheel,dresser,dresser_2,cutterhead,vers_profile,area,axis,flank,startpos,endpos,a,b,c,d,e,f,g,seg_name,wp_id,seg_typ,seg_pos,origin,machinetyp,vers_settings,vers_grindingtool,wheel_type,dw,bwmin,cd,bw,vmax,pmax,ident,wp_name,pj_id,work_routine
792,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,15.0,0.0,0.0,-43.496914,19.348611,0.0,-0.4518209598873833,0.892108636998008,0.0,5016000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
793,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,16.0,0.0,0.0,-42.634518,19.770318,0.0,-0.4266286142035115,0.9044269044775213,0.0,5017000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
794,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,17.0,0.0,0.0,-41.782311,20.157997,0.0,-0.40114679873299447,0.9160137803910323,0.0,5018000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
795,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,18.0,0.0,0.0,-40.941817,20.512146,0.0,-0.3754102329082914,0.9268587578632154,0.0,5019000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
796,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,19.0,0.0,0.0,-40.114082,20.834183,0.0,-0.34943506391068124,0.9369605840747721,0.0,5020000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
797,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,20.0,0.0,0.0,-39.300427,21.124873,0.0,-0.32325919244056434,0.9463104641198227,0.0,5021000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
798,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,21.0,0.0,0.0,-38.501942,21.385356,0.0,-0.2969040378751099,0.9549073213110555,0.0,5022000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
799,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,22.0,0.0,0.0,-37.71983,21.616691,0.0,-0.27040435938275403,0.9627468423354097,0.0,5023000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
800,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,23.0,0.0,0.0,-36.954964,21.820227,0.0,-0.24378260692918072,0.9698299028998912,0.0,5024000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
801,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,24.0,0.0,0.0,-36.208418,21.997063,0.0,-0.21707301471478926,0.9761553699502108,0.0,5025000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
802,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,25.0,0.0,0.0,-35.481116,22.148474,0.0,-0.1903085265854255,0.9817243323402371,0.0,5026000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
803,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,26.0,0.0,0.0,-34.773834,22.275686,0.0,-0.1635194826808589,0.9865401050052574,0.0,5027000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
804,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,27.0,0.0,0.0,-34.087552,22.379892,0.0,-0.1367453819476766,0.9906062287892117,0.0,5028000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
805,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,28.0,0.0,0.0,-33.422923,22.462524,0.0,-0.11002098042690432,0.9939292650213609,0.0,5029000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
806,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,29.0,0.0,0.0,-32.780624,22.525051,0.0,-0.08338057415876837,0.9965177769879241,0.0,5030000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
807,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,30.0,0.0,0.0,-32.161302,22.568541,0.0,-0.05686879884762144,0.9983816603471984,0.0,5031000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
808,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,31.0,0.0,0.0,-31.56552,22.594627,0.0,-0.030528150787807844,0.9995339073835748,0.0,5032000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
809,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,32.0,0.0,0.0,-30.993901,22.604589,0.0,-0.004408111455762468,0.9999902842294986,0.0,5033000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
810,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,33.0,0.0,0.0,-30.446578,22.599952,0.0,0.02144628794575344,0.9997700019171148,0.0,5034000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
811,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,34.0,0.0,0.0,-29.924255,22.582052,0.0,0.046970919004273776,0.9988962572599288,0.0,5035000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
812,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,35.0,0.0,0.0,-29.427248,22.552329,0.0,0.07210262460075764,0.9973972185271434,0.0,5036000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
813,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,36.0,0.0,0.0,-28.955498,22.512295,0.0,0.09677512820363482,0.9953062717380867,0.0,5037000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
814,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,37.0,0.0,0.0,-28.509431,22.463408,0.0,0.12090427987125052,0.9926641703561252,0.0,5038000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
815,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,38.0,0.0,0.0,-28.089026,22.407126,0.0,0.14438965384414632,0.9895209082494253,0.0,5039000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
816,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,39.0,0.0,0.0,-27.6945,22.344857,0.0,0.1671145488406389,0.9859374866419218,0.0,5040000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
817,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,40.0,0.0,0.0,-27.32589,22.278004,0.0,0.18893217985816332,0.9819901381450032,0.0,5041000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
818,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,41.0,0.0,0.0,-26.982873,22.208184,0.0,0.2096728821841293,0.9777715901357537,0.0,5042000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
819,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,42.0,0.0,0.0,-26.665484,22.136664,0.0,0.22910066620962174,0.9734027351216492,0.0,5043000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
820,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,43.0,0.0,0.0,-26.373579,22.064878,0.0,0.24691265644037966,0.969037739249383,0.0,5044000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
821,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,44.0,0.0,0.0,-26.106672,21.994453,0.0,0.26270668386183976,0.9648757423908612,0.0,5045000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
822,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,45.0,0.0,0.0,-25.864737,21.926574,0.0,0.2758988347672815,0.9611866795654507,0.0,5046000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
823,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,46.0,0.0,0.0,-25.647165,21.862607,0.0,0.28567861619968354,0.9583254813716653,0.0,5047000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
824,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,47.0,0.0,0.0,-25.448888,21.802783,0.0,0.29919760826587427,0.9541911712062633,0.0,5048000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
825,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,48.0,0.0,0.0,-25.115474,21.695073,0.0,0.31993417308372546,0.9474397737551621,0.0,5049000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
826,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,49.0,0.0,0.0,-24.80651,21.585993,0.0,0.3454375053354117,0.9384417562681487,0.0,5050000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
827,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,50.0,0.0,0.0,-24.521521,21.476647,0.0,0.37068686081776275,0.9287579077547995,0.0,5051000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
828,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,51.0,0.0,0.0,-24.260518,21.368304,0.0,0.3956520667641428,0.9184004802183318,0.0,5052000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
829,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,52.0,0.0,0.0,-24.023211,21.262076,0.0,0.4203155487322903,0.9073780025402168,0.0,5053000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
830,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,53.0,0.0,0.0,-23.809139,21.159381,0.0,0.4446618334565719,0.8956985284497457,0.0,5054000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
831,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,54.0,0.0,0.0,-23.618057,21.061207,0.0,0.46866508261891116,0.8833759337529007,0.0,5055000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
832,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,55.0,0.0,0.0,-23.449491,20.968622,0.0,0.4923022282164041,0.8704243310553558,0.0,5056000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
833,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,56.0,0.0,0.0,-23.30297,20.882966,0.0,0.5155492396908649,0.8568599543998839,0.0,5057000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
834,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,57.0,0.0,0.0,-23.177987,20.805299,0.0,0.5383770675722308,0.8427040602206243,0.0,5058000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
835,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,58.0,0.0,0.0,-23.073975,20.736731,0.0,0.5607465299889707,0.8279875174815913,0.0,5059000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
836,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,59.0,0.0,0.0,-22.990392,20.678332,0.0,0.5825914413349982,0.8127651644129499,0.0,5060000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
837,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,60.0,0.0,0.0,-22.926482,20.631102,0.0,0.6037856540037808,0.7971467142372392,0.0,5061000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
838,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,61.0,0.0,0.0,-22.881747,20.59605,0.0,0.6239820012641394,0.7814387129509258,0.0,5062000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
839,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,62.0,0.0,0.0,-22.85538,20.574223,0.0,0.6415866366830407,0.7670505769698267,0.0,5063000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
840,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,63.0,0.0,0.0,-22.846512,20.566587,0.0,0.6575112547470953,0.7534447225118114,0.0,5064000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
841,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,64.0,0.0,0.0,-22.714427,20.451301,0.0,0.6453326765859488,0.7639016537031551,0.0,5065000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
842,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,65.0,0.0,0.0,-22.573466,20.335858,0.0,0.6194489494345804,0.7850369411972883,0.0,5066000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
843,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,66.0,0.0,0.0,-22.421356,20.219933,0.0,0.590253128157555,0.8072182138060444,0.0,5067000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
844,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,67.0,0.0,0.0,-22.255304,20.103172,0.0,0.5569675652198555,0.8305342445035401,0.0,5068000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
845,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,68.0,0.0,0.0,-22.071609,19.985309,0.0,0.5185778089957342,0.8550304415733885,0.0,5069000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
846,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,69.0,0.0,0.0,-21.865352,19.866492,0.0,0.47374002742697946,0.8806647412117081,0.0,5070000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
847,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,70.0,0.0,0.0,-21.630033,19.747501,0.0,0.42066455923718016,0.9072162523906794,0.0,5071000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
848,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,71.0,0.0,0.0,-21.356743,19.630278,0.0,0.3817195131487351,0.9242782120560306,0.0,5072000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
849,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,72.0,0.0,0.0,-21.231871,19.583865,0.0,0.33281911660742125,0.9429906869214858,0.0,5073000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
850,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,73.0,0.0,0.0,-21.097879,19.53893,0.0,0.30135833256268985,0.9535109623884956,0.0,5074000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
851,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,74.0,0.0,0.0,-20.9538,19.495858,0.0,0.26720608436178905,0.9636394079115074,0.0,5075000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
852,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,75.0,0.0,0.0,-20.79848,19.455794,0.0,0.23009364363272675,0.9731684926875797,0.0,5076000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
853,KsDatabase_106_50_base,KsDatabase_106_090_base,PROFILE,Database2,2293.0,,15.0,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,76.0,0.0,0.0,-20.630798,19.41952,0.0,0.18972174490956778,0.9818378987941283,0.0,5077000.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
